
Words information for Health topic: 


Word  ,  Topic  ,  Total_percentage_abundance 
-------------------------------------------------------------------------------
  Health  2.951987 
fetor  Health  0.011486 
fighting  Health  0.011486 
finds  Health  0.011486 
fish  Health  0.011486 
fishy  Health  0.011486 
flat  Health  0.011486 
flies  Health  0.011486 
florida  Health  0.011486 
flu  Health  0.011486 
fluids  Health  0.011486 
fluoride  Health  0.011486 
flush  Health  0.011486 
folded  Health  0.011486 
following  Health  0.011486 
forces  Health  0.011486 
formed  Health  0.011486 
formerly  Health  0.011486 
forms  Health  0.011486 
foul  Health  0.011486 
foundation  Health  0.011486 
fragility  Health  0.011486 
fragments  Health  0.011486 
francesco  Health  0.011486 
frieda  Health  0.011486 
friend  Health  0.011486 
friends  Health  0.011486 
fruit  Health  0.011486 
fruits  Health  0.011486 
fruity  Health  0.011486 
fumes  Health  0.011486 
function  Health  0.011486 
functional  Health  0.011486 
funk  Health  0.011486 
future  Health  0.011486 
game  Health  0.011486 
gases  Health  0.011486 
gastroesophageal  Health  0.011486 
gauge  Health  0.011486 
gavi  Health  0.011486 
genetic  Health  0.011486 
genitals  Health  0.011486 
gerd  Health  0.011486 
globe  Health  0.011486 
gobbling  Health  0.011486 
god  Health  0.011486 
gold  Health  0.011486 
gothenburg  Health  0.011486 
grandparents  Health  0.011486 
greatly  Health  0.011486 
gross  Health  0.011486 
growing  Health  0.011486 
growth  Health  0.011486 
gummies  Health  0.011486 
gyn  Health  0.011486 
habits  Health  0.011486 
hails  Health  0.011486 
hal  Health  0.011486 
half  Health  0.011486 
hand  Health  0.011486 
hands  Health  0.011486 
hangovers  Health  0.011486 
hard  Health  0.011486 
harmful  Health  0.011486 
hauser  Health  0.011486 
healthy  Health  0.011486 
hear  Health  0.011486 
heartburn  Health  0.011486 
helps  Health  0.011486 
hepaticus  Health  0.011486 
hoarseness  Health  0.011486 
hole  Health  0.011486 
hopeful  Health  0.011486 
hopes  Health  0.011486 
hopkins  Health  0.011486 
houses  Health  0.011486 
hygiene  Health  0.011486 
idea  Health  0.011486 
ideally  Health  0.011486 
identifies  Health  0.011486 
identifying  Health  0.011486 
identity  Health  0.011486 
illnesses  Health  0.011486 
imbibing  Health  0.011486 
immunosuppressive  Health  0.011486 
immunosupressive  Health  0.011486 
impact  Health  0.011486 
implant  Health  0.011486 
impurities  Health  0.011486 
incidence  Health  0.011486 
included  Health  0.011486 
increasing  Health  0.011486 
incredibly  Health  0.011486 
individuals  Health  0.011486 
inexpensive  Health  0.011486 
infamous  Health  0.011486 
infection  Health  0.011486 
infections  Health  0.011486 
infertile  Health  0.011486 
ingesting  Health  0.011486 
instinct  Health  0.011486 
insulin  Health  0.011486 
intended  Health  0.011486 
interferes  Health  0.011486 
invasively  Health  0.011486 
investigate  Health  0.011486 
iranian  Health  0.011486 
irony  Health  0.011486 
issues  Health  0.011486 
johns  Health  0.011486 
jointly  Health  0.011486 
joy  Health  0.011486 
julie  Health  0.011486 
july  Health  0.011486 
keeping  Health  0.011486 
ketoacidosis  Health  0.011486 
ketone  Health  0.011486 
ketosis  Health  0.011486 
kill  Health  0.011486 
kings  Health  0.011486 
küster  Health  0.011486 
lab  Health  0.011486 
lancet  Health  0.011486 
lasted  Health  0.011486 
latin  Health  0.011486 
laura  Health  0.011486 
lead  Health  0.011486 
leave  Health  0.011486 
legalize  Health  0.011486 
lemons  Health  0.011486 
library  Health  0.011486 
ligaments  Health  0.011486 
limit  Health  0.011486 
limonene  Health  0.011486 
linked  Health  0.011486 
list  Health  0.011486 
listen  Health  0.011486 
ll  Health  0.011486 
load  Health  0.011486 
locate  Health  0.011486 
london  Health  0.011486 
look  Health  0.011486 
loss  Health  0.011486 
lots  Health  0.011486 
loving  Health  0.011486 
lucky  Health  0.011486 
lymphoma  Health  0.011486 
main  Health  0.011486 
mainly  Health  0.011486 
manager  Health  0.011486 
marker  Health  0.011486 
mask  Health  0.011486 
matched  Health  0.011486 
mats  Health  0.011486 
matt  Health  0.011486 
matter  Health  0.011486 
mayer  Health  0.011486 
mcmaster  Health  0.011486 
meaning  Health  0.011486 
mechanism  Health  0.011486 
media  Health  0.011486 
medication  Health  0.011486 
menstruation  Health  0.011486 
mention  Health  0.011486 
mentioned  Health  0.011486 
metabolize  Health  0.011486 
methods  Health  0.011486 
microscope  Health  0.011486 
mints  Health  0.011486 
misalignment  Health  0.011486 
mixers  Health  0.011486 
mobile  Health  0.011486 
moment  Health  0.011486 
monitor  Health  0.011486 
morbidity  Health  0.011486 
morning  Health  0.011486 
mouths  Health  0.011486 
muscle  Health  0.011486 
musty  Health  0.011486 
mutations  Health  0.011486 
nanostructures  Health  0.011486 
nappers  Health  0.011486 
nasty  Health  0.011486 
natural  Health  0.011486 
neither  Health  0.011486 
nerve  Health  0.011486 
neuroblastoma  Health  0.011486 
nicotine  Health  0.011486 
nighttime  Health  0.011486 
nonprofit  Health  0.011486 
nourishes  Health  0.011486 
noxious  Health  0.011486 
nurse  Health  0.011486 
ob  Health  0.011486 
obesity  Health  0.011486 
observational  Health  0.011486 
obvious  Health  0.011486 
obviously  Health  0.011486 
odors  Health  0.011486 
offenders  Health  0.011486 
oh  Health  0.011486 
optimal  Health  0.011486 
outbreak  Health  0.011486 
outward  Health  0.011486 
ovaries  Health  0.011486 
overslept  Health  0.011486 
pacific  Health  0.011486 
pain  Health  0.011486 
paired  Health  0.011486 
pakistan  Health  0.011486 
pakistani  Health  0.011486 
paper  Health  0.011486 
parents  Health  0.011486 
parsley  Health  0.011486 
participants  Health  0.011486 
particles  Health  0.011486 
particular  Health  0.011486 
particularly  Health  0.011486 
partly  Health  0.011486 
partners  Health  0.011486 
party  Health  0.011486 
patterning  Health  0.011486 
patterns  Health  0.011486 
pear  Health  0.011486 
peels  Health  0.011486 
peking  Health  0.011486 
pelvis  Health  0.011486 
percent  Health  0.011486 
persistent  Health  0.011486 
ph  Health  0.011486 
phone  Health  0.011486 
picture  Health  0.011486 
pie  Health  0.011486 
pinpoint  Health  0.011486 
plain  Health  0.011486 
plants  Health  0.011486 
plaque  Health  0.011486 
plea  Health  0.011486 
please  Health  0.011486 
plop  Health  0.011486 
pockets  Health  0.011486 
poop  Health  0.011486 
poor  Health  0.011486 
popularity  Health  0.011486 
populations  Health  0.011486 
portable  Health  0.011486 
possibly  Health  0.011486 
postnasal  Health  0.011486 
potential  Health  0.011486 
potentially  Health  0.011486 
pre  Health  0.011486 
prescription  Health  0.011486 
pretty  Health  0.011486 
prevention  Health  0.011486 
previously  Health  0.011486 
probably  Health  0.011486 
procedures  Health  0.011486 
products  Health  0.011486 
progress  Health  0.011486 
prompt  Health  0.011486 
prone  Health  0.011486 
proof  Health  0.011486 
prospective  Health  0.011486 
prostate  Health  0.011486 
protein  Health  0.011486 
proteins  Health  0.011486 
protocols  Health  0.011486 
prove  Health  0.011486 
proved  Health  0.011486 
proven  Health  0.011486 
proves  Health  0.011486 
providing  Health  0.011486 
proxy  Health  0.011486 
puking  Health  0.011486 
putrid  Health  0.011486 
queensland  Health  0.011486 
quickly  Health  0.011486 
race  Health  0.011486 
raheel  Health  0.011486 
raise  Health  0.011486 
rate  Health  0.011486 
reach  Health  0.011486 
readily  Health  0.011486 
reading  Health  0.011486 
reason  Health  0.011486 
receiving  Health  0.011486 
recognizes  Health  0.011486 
recommend  Health  0.011486 
recorded  Health  0.011486 
recruit  Health  0.011486 
red  Health  0.011486 
reduces  Health  0.011486 
reducing  Health  0.011486 
reek  Health  0.011486 
reestablished  Health  0.011486 
reestablishment  Health  0.011486 
regimen  Health  0.011486 
regularly  Health  0.011486 
reject  Health  0.011486 
relapses  Health  0.011486 
relative  Health  0.011486 
releasing  Health  0.011486 
relies  Health  0.011486 
relying  Health  0.011486 
remain  Health  0.011486 
remained  Health  0.011486 
remedies  Health  0.011486 
removal  Health  0.011486 
represented  Health  0.011486 
repulsive  Health  0.011486 
requires  Health  0.011486 
researcher  Health  0.011486 
resolution  Health  0.011486 
respectively  Health  0.011486 
respiratory  Health  0.011486 
restriction  Health  0.011486 
resulting  Health  0.011486 
rinses  Health  0.011486 
rinsing  Health  0.011486 
rising  Health  0.011486 
rokitansky  Health  0.011486 
routine  Health  0.011486 
rural  Health  0.011486 
russian  Health  0.011486 
sandra  Health  0.011486 
scans  Health  0.011486 
scenario  Health  0.011486 
scraper  Health  0.011486 
scraping  Health  0.011486 
screen  Health  0.011486 
screens  Health  0.011486 
searching  Health  0.011486 
section  Health  0.011486 
secure  Health  0.011486 
seen  Health  0.011486 
sense  Health  0.011486 
senses  Health  0.011486 
series  Health  0.011486 
seth  Health  0.011486 
severe  Health  0.011486 
sexual  Health  0.011486 
shaped  Health  0.011486 
shorter  Health  0.011486 
shy  Health  0.011486 
signals  Health  0.011486 
sinus  Health  0.011486 
site  Health  0.011486 
sits  Health  0.011486 
sleep  Health  0.011486 
slows  Health  0.011486 
smartphone  Health  0.011486 
smelly  Health  0.011486 
smoke  Health  0.011486 
smoking  Health  0.011486 
sniff  Health  0.011486 
snoring  Health  0.011486 
society  Health  0.011486 
sore  Health  0.011486 
southeast  Health  0.011486 
speak  Health  0.011486 
speaking  Health  0.011486 
specially  Health  0.011486 
spicy  Health  0.011486 
spite  Health  0.011486 
spread  Health  0.011486 
stages  Health  0.011486 
stagnated  Health  0.011486 
stain  Health  0.011486 
status  Health  0.011486 
stay  Health  0.011486 
step  Health  0.011486 
sticky  Health  0.011486 
storage  Health  0.011486 
strategies  Health  0.011486 
strengthening  Health  0.011486 
strong  Health  0.011486 
structures  Health  0.011486 
struggle  Health  0.011486 
stuck  Health  0.011486 
student  Health  0.011486 
sucking  Health  0.011486 
sugary  Health  0.011486 
sulfide  Health  0.011486 
sulfides  Health  0.011486 
sulfur  Health  0.011486 
superfood  Health  0.011486 
supported  Health  0.011486 
surgeon  Health  0.011486 
surprising  Health  0.011486 
surreptitiously  Health  0.011486 
surrogate  Health  0.011486 
survive  Health  0.011486 
sustain  Health  0.011486 
swallowing  Health  0.011486 
sweets  Health  0.011486 
switching  Health  0.011486 
symptom  Health  0.011486 
syndrome  Health  0.011486 
são  Health  0.011486 
takeaway  Health  0.011486 
talking  Health  0.011486 
technique  Health  0.011486 
technology  Health  0.011486 
temporarily  Health  0.011486 
tension  Health  0.011486 
term  Health  0.011486 
test  Health  0.011486 
tested  Health  0.011486 
thank  Health  0.011486 
therapy  Health  0.011486 
thousand  Health  0.011486 
thread  Health  0.011486 
threatening  Health  0.011486 
throat  Health  0.011486 
throughout  Health  0.011486 
times  Health  0.011486 
timetable  Health  0.011486 
tip  Health  0.011486 
tiredness  Health  0.011486 
tobacky  Health  0.011486 
toothbrush  Health  0.011486 
toothpaste  Health  0.011486 
top  Health  0.011486 
topic  Health  0.011486 
topsy  Health  0.011486 
tosis  Health  0.011486 
tracks  Health  0.011486 
transfused  Health  0.011486 
transfusions  Health  0.011486 
transmission  Health  0.011486 
transplantation  Health  0.011486 
trapped  Health  0.011486 
treat  Health  0.011486 
treated  Health  0.011486 
trials  Health  0.011486 
trigger  Health  0.011486 
triggering  Health  0.011486 
trying  Health  0.011486 
turkey  Health  0.011486 
turvy  Health  0.011486 
twice  Health  0.011486 
uk  Health  0.011486 
ultrasound  Health  0.011486 
unavailable  Health  0.011486 
undergoes  Health  0.011486 
underway  Health  0.011486 
underwent  Health  0.011486 
undetected  Health  0.011486 
union  Health  0.011486 
unique  Health  0.011486 
unknown  Health  0.011486 
unpleasant  Health  0.011486 
untreated  Health  0.011486 
upper  Health  0.011486 
uteri  Health  0.011486 
vaccination  Health  0.011486 
vagina  Health  0.011486 
validation  Health  0.011486 
ve  Health  0.011486 
veggies  Health  0.011486 
veins  Health  0.011486 
versus  Health  0.011486 
victims  Health  0.011486 
viral  Health  0.011486 
visible  Health  0.011486 
vitro  Health  0.011486 
waited  Health  0.011486 
waiting  Health  0.011486 
wake  Health  0.011486 
walking  Health  0.011486 
warn  Health  0.011486 
warned  Health  0.011486 
warwick  Health  0.011486 
wash  Health  0.011486 
waste  Health  0.011486 
watching  Health  0.011486 
wearing  Health  0.011486 
weed  Health  0.011486 
weighed  Health  0.011486 
weighing  Health  0.011486 
wellington  Health  0.011486 
western  Health  0.011486 
widely  Health  0.011486 
won  Health  0.011486 
works  Health  0.011486 
worse  Health  0.011486 
worst  Health  0.011486 
write  Health  0.011486 
written  Health  0.011486 
xerostomia  Health  0.011486 
yes  Health  0.011486 
yielded  Health  0.011486 
yup  Health  0.011486 
zero  Health  0.011486 

Words information for Sport topic: 


Word  ,  Topic  ,  Total_percentage_abundance 
-------------------------------------------------------------------------------
  Sport  3.668461 
women  Sport  0.738700 
world  Sport  0.575936 
league  Sport  0.563416 
hegerberg  Sport  0.550895 
football  Sport  0.413171 
$  Sport  0.400651 
france  Sport  0.400651 
cup  Sport  0.375610 
team  Sport  0.375610 
atlanta  Sport  0.325529 
player  Sport  0.287968 
lyon  Sport  0.275448 
season  Sport  0.275448 
champions  Sport  0.262927 
ballon  Sport  0.250407 
ada  Sport  0.225366 
sport  Sport  0.225366 
win  Sport  0.225366 
won  Sport  0.212846 
club  Sport  0.200326 
premier  Sport  0.200326 
£  Sport  0.200326 
game  Sport  0.187805 
million  Sport  0.187805 
mls  Sport  0.187805 
statement  Sport  0.187805 
award  Sport  0.175285 
cnn  Sport  0.175285 
united  Sport  0.175285 
bahrain  Sport  0.162764 
country  Sport  0.162764 
goals  Sport  0.162764 
record  Sport  0.162764 
winning  Sport  0.162764 
fifa  Sport  0.150244 
messi  Sport  0.150244 
modric  Sport  0.150244 
play  Sport  0.150244 
players  Sport  0.150244 
ronaldo  Sport  0.150244 
scored  Sport  0.150244 
third  Sport  0.150244 
com  Sport  0.137724 
scudamore  Sport  0.137724 
title  Sport  0.137724 
winner  Sport  0.137724 
al  Sport  0.125203 
araibi  Sport  0.125203 
final  Sport  0.125203 
national  Sport  0.125203 
read  Sport  0.125203 
time  Sport  0.125203 
top  Sport  0.125203 
average  Sport  0.112683 
international  Sport  0.112683 
madrid  Sport  0.112683 
people  Sport  0.112683 
sports  Sport  0.112683 
th  Sport  0.112683 
usa  Sport  0.112683 
ve  Sport  0.112683 
career  Sport  0.100163 
celebrates  Sport  0.100163 
deal  Sport  0.100163 
fans  Sport  0.100163 
forward  Sport  0.100163 
goal  Sport  0.100163 
host  Sport  0.100163 
match  Sport  0.100163 
norwegian  Sport  0.100163 
prize  Sport  0.100163 
real  Sport  0.100163 
solveig  Sport  0.100163 
teams  Sport  0.100163 
tottenham  Sport  0.100163 
tournament  Sport  0.100163 
barcelona  Sport  0.087642 
championship  Sport  0.087642 
city  Sport  0.087642 
clubs  Sport  0.087642 
cristiano  Sport  0.087642 
croatia  Sport  0.087642 
decision  Sport  0.087642 
england  Sport  0.087642 
female  Sport  0.087642 
fourth  Sport  0.087642 
history  Sport  0.087642 
home  Sport  0.087642 
news  Sport  0.087642 
paris  Sport  0.087642 
progress  Sport  0.087642 
supporters  Sport  0.087642 
videos  Sport  0.087642 
visit  Sport  0.087642 
wage  Sport  0.087642 
according  Sport  0.075122 
arrested  Sport  0.075122 
december  Sport  0.075122 
feeling  Sport  0.075122 
footballer  Sport  0.075122 
french  Sport  0.075122 
helped  Sport  0.075122 
luka  Sport  0.075122 
mascot  Sport  0.075122 
norway  Sport  0.075122 
pay  Sport  0.075122 
played  Sport  0.075122 
portland  Sport  0.075122 
sexism  Sport  0.075122 
soccer  Sport  0.075122 
stadium  Sport  0.075122 
striker  Sport  0.075122 
success  Sport  0.075122 
summer  Sport  0.075122 
teammates  Sport  0.075122 
thailand  Sport  0.075122 
—  Sport  0.075122 
aubameyang  Sport  0.062602 
banana  Sport  0.062602 
celebrate  Sport  0.062602 
co  Sport  0.062602 
daughter  Sport  0.062602 
despite  Sport  0.062602 
dj  Sport  0.062602 
eight  Sport  0.062602 
english  Sport  0.062602 
former  Sport  0.062602 
golden  Sport  0.062602 
inaugural  Sport  0.062602 
leaving  Sport  0.062602 
manchester  Sport  0.062602 
martin  Sport  0.062602 
martinez  Sport  0.062602 
media  Sport  0.062602 
money  Sport  0.062602 
november  Sport  0.062602 
payment  Sport  0.062602 
reach  Sport  0.062602 
signed  Sport  0.062602 
six  Sport  0.062602 
skin  Sport  0.062602 
special  Sport  0.062602 
told  Sport  0.062602 
twerk  Sport  0.062602 
victory  Sport  0.062602 
video  Sport  0.062602 
week  Sport  0.062602 
winners  Sport  0.062602 
ago  Sport  0.050081 
american  Sport  0.050081 
arsenal  Sport  0.050081 
association  Sport  0.050081 
australia  Sport  0.050081 
authorities  Sport  0.050081 
becoming  Sport  0.050081 
benz  Sport  0.050081 
biggest  Sport  0.050081 
bill  Sport  0.050081 
canada  Sport  0.050081 
ceremony  Sport  0.050081 
chelsea  Sport  0.050081 
compete  Sport  0.050081 
copa  Sport  0.050081 
egypt  Sport  0.050081 
ettie  Sport  0.050081 
fan  Sport  0.050081 
features  Sport  0.050081 
feel  Sport  0.050081 
finished  Sport  0.050081 
five  Sport  0.050081 
germany  Sport  0.050081 
grow  Sport  0.050081 
hakpal  Sport  0.050081 
handshake  Sport  0.050081 
hard  Sport  0.050081 
help  Sport  0.050081 
hrw  Sport  0.050081 
immigration  Sport  0.050081 
individual  Sport  0.050081 
juventus  Sport  0.050081 
kylian  Sport  0.050081 
lifted  Sport  0.050081 
major  Sport  0.050081 
marley  Sport  0.050081 
marta  Sport  0.050081 
megan  Sport  0.050081 
mercedes  Sport  0.050081 
midfielder  Sport  0.050081 
minute  Sport  0.050081 
nba  Sport  0.050081 
night  Sport  0.050081 
notice  Sport  0.050081 
overshadowed  Sport  0.050081 
pic  Sport  0.050081 
playing  Sport  0.050081 
playoff  Sport  0.050081 
previously  Sport  0.050081 
question  Sport  0.050081 
richard  Sport  0.050081 
saying  Sport  0.050081 
signing  Sport  0.050081 
stage  Sport  0.050081 
step  Sport  0.050081 
survey  Sport  0.050081 
sweet  Sport  0.050081 
thai  Sport  0.050081 
timbers  Sport  0.050081 
times  Sport  0.050081 
twitter  Sport  0.050081 
%  Sport  0.037561 
achieved  Sport  0.037561 
ahead  Sport  0.037561 
apologized  Sport  0.037561 
argentina  Sport  0.037561 
arrest  Sport  0.037561 
bahraini  Sport  0.037561 
bangkok  Sport  0.037561 
basic  Sport  0.037561 
bit  Sport  0.037561 
boss  Sport  0.037561 
broken  Sport  0.037561 
bureau  Sport  0.037561 
captain  Sport  0.037561 
category  Sport  0.037561 
cedella  Sport  0.037561 
clauses  Sport  0.037561 
coach  Sport  0.037561 
consecutive  Sport  0.037561 
couldn  Sport  0.037561 
croatian  Sport  0.037561 
crowned  Sport  0.037561 
cup  Sport  0.037561 
currently  Sport  0.037561 
cut  Sport  0.037561 
decade  Sport  0.037561 
didn  Sport  0.037561 
difficult  Sport  0.037561 
dinnage  Sport  0.037561 
division  Sport  0.037561 
earlier  Sport  0.037561 
easy  Sport  0.037561 
emerick  Sport  0.037561 
equal  Sport  0.037561 
european  Sport  0.037561 
expected  Sport  0.037561 
federation  Sport  0.037561 
fifth  Sport  0.037561 
footballers  Sport  0.037561 
frustrations  Sport  0.037561 
germain  Sport  0.037561 
global  Sport  0.037561 
goalkeeper  Sport  0.037561 
granted  Sport  0.037561 
half  Sport  0.037561 
head  Sport  0.037561 
historic  Sport  0.037561 
huge  Sport  0.037561 
immediately  Sport  0.037561 
inception  Sport  0.037561 
incident  Sport  0.037561 
jamaica  Sport  0.037561 
josef  Sport  0.037561 
journalists  Sport  0.037561 
july  Sport  0.037561 
la  Sport  0.037561 
left  Sport  0.037561 
life  Sport  0.037561 
lionel  Sport  0.037561 
little  Sport  0.037561 
liverpool  Sport  0.037561 
look  Sport  0.037561 
male  Sport  0.037561 
manager  Sport  0.037561 
mbappe  Sport  0.037561 
message  Sport  0.037561 
moment  Sport  0.037561 
named  Sport  0.037561 
nice  Sport  0.037561 
nine  Sport  0.037561 
obviously  Sport  0.037561 
official  Sport  0.037561 
owner  Sport  0.037561 
paid  Sport  0.037561 
pierre  Sport  0.037561 
pitch  Sport  0.037561 
postseason  Sport  0.037561 
prestigious  Sport  0.037561 
ranked  Sport  0.037561 
rankings  Sport  0.037561 
red  Sport  0.037561 
refugee  Sport  0.037561 
reggae  Sport  0.037561 
regular  Sport  0.037561 
remains  Sport  0.037561 
remembered  Sport  0.037561 
rights  Sport  0.037561 
rise  Sport  0.037561 
role  Sport  0.037561 
saint  Sport  0.037561 
score  Sport  0.037561 
scorer  Sport  0.037561 
seasons  Sport  0.037561 
seen  Sport  0.037561 
smith  Sport  0.037561 
south  Sport  0.037561 
spokesperson  Sport  0.037561 
spurs  Sport  0.037561 
stand  Sport  0.037561 
star  Sport  0.037561 
strong  Sport  0.037561 
successive  Sport  0.037561 
support  Sport  0.037561 
table  Sport  0.037561 
taking  Sport  0.037561 
unbelievable  Sport  0.037561 
values  Sport  0.037561 
watch  Sport  0.037561 
widely  Sport  0.037561 
wrote  Sport  0.037561 
act  Sport  0.025041 
action  Sport  0.025041 
advisory  Sport  0.025041 
agreement  Sport  0.025041 
airport  Sport  0.025041 
alvarado  Sport  0.025041 
amazing  Sport  0.025041 
ambitions  Sport  0.025041 
amnesty  Sport  0.025041 
antoine  Sport  0.025041 
appointed  Sport  0.025041 
arthur  Sport  0.025041 
aside  Sport  0.025041 
atletico  Sport  0.025041 
atmosphere  Sport  0.025041 
audit  Sport  0.025041 
bad  Sport  0.025041 
bar  Sport  0.025041 
bbc  Sport  0.025041 
beat  Sport  0.025041 
belgium  Sport  0.025041 
believe  Sport  0.025041 
billion  Sport  0.025041 
bob  Sport  0.025041 
bog  Sport  0.025041 
bombing  Sport  0.025041 
born  Sport  0.025041 
bournemouth  Sport  0.025041 
brad  Sport  0.025041 
braves  Sport  0.025041 
brazil  Sport  0.025041 
brazilian  Sport  0.025041 
breaks  Sport  0.025041 
bronze  Sport  0.025041 
brought  Sport  0.025041 
building  Sport  0.025041 
campaign  Sport  0.025041 
central  Sport  0.025041 
ceo  Sport  0.025041 
ceos  Sport  0.025041 
chairman  Sport  0.025041 
championships  Sport  0.025041 
chicken  Sport  0.025041 
chief  Sport  0.025041 
choice  Sport  0.025041 
choices  Sport  0.025041 
cities  Sport  0.025041 
college  Sport  0.025041 
comment  Sport  0.025041 
committee  Sport  0.025041 
concacaf  Sport  0.025041 
condition  Sport  0.025041 
conference  Sport  0.025041 
confidence  Sport  0.025041 
congratulated  Sport  0.025041 
consulted  Sport  0.025041 
continue  Sport  0.025041 
continues  Sport  0.025041 
contract  Sport  0.025041 
controversy  Sport  0.025041 
convicted  Sport  0.025041 
counterparts  Sport  0.025041 
countries  Sport  0.025041 
course  Sport  0.025041 
court  Sport  0.025041 
coutinho  Sport  0.025041 
critical  Sport  0.025041 
current  Sport  0.025041 
curse  Sport  0.025041 
days  Sport  0.025041 
deals  Sport  0.025041 
defeat  Sport  0.025041 
defender  Sport  0.025041 
detain  Sport  0.025041 
detained  Sport  0.025041 
diaz  Sport  0.025041 
dier  Sport  0.025041 
diplomatic  Sport  0.025041 
directly  Sport  0.025041 
dominance  Sport  0.025041 
don  Sport  0.025041 
due  Sport  0.025041 
dzsenifer  Sport  0.025041 
earning  Sport  0.025041 
eighth  Sport  0.025041 
eluded  Sport  0.025041 
equality  Sport  0.025041 
escobar  Sport  0.025041 
event  Sport  0.025041 
executes  Sport  0.025041 
executive  Sport  0.025041 
exists  Sport  0.025041 
extended  Sport  0.025041 
family  Sport  0.025041 
fantastic  Sport  0.025041 
favorites  Sport  0.025041 
fee  Sport  0.025041 
figures  Sport  0.025041 
final  Sport  0.025041 
fled  Sport  0.025041 
focusing  Sport  0.025041 
follow  Sport  0.025041 
foreign  Sport  0.025041 
formed  Sport  0.025041 
front  Sport  0.025041 
fsf  Sport  0.025041 
fund  Sport  0.025041 
future  Sport  0.025041 
games  Sport  0.025041 
georgia  Sport  0.025041 
getting  Sport  0.025041 
gift  Sport  0.025041 
girls  Sport  0.025041 
girlz  Sport  0.025041 
gold  Sport  0.025041 
griezmann  Sport  0.025041 
hakeem  Sport  0.025041 
happy  Sport  0.025041 
harder  Sport  0.025041 
harry  Sport  0.025041 
hasn  Sport  0.025041 
headlines  Sport  0.025041 
heard  Sport  0.025041 
hegerberg  Sport  0.025041 
held  Sport  0.025041 
helm  Sport  0.025041 
henry  Sport  0.025041 
hey  Sport  0.025041 
hope  Sport  0.025041 
horan  Sport  0.025041 
house  Sport  0.025041 
houston  Sport  0.025041 
humans  Sport  0.025041 
iconic  Sport  0.025041 
imprisonment  Sport  0.025041 
include  Sport  0.025041 
increased  Sport  0.025041 
instrumental  Sport  0.025041 
issued  Sport  0.025041 
issues  Sport  0.025041 
june  Sport  0.025041 
kane  Sport  0.025041 
kevin  Sport  0.025041 
key  Sport  0.025041 
killed  Sport  0.025041 
level  Sport  0.025041 
liga  Sport  0.025041 
line  Sport  0.025041 
lives  Sport  0.025041 
locker  Sport  0.025041 
looking  Sport  0.025041 
lost  Sport  0.025041 
lot  Sport  0.025041 
love  Sport  0.025041 
lucy  Sport  0.025041 
maintain  Sport  0.025041 
makes  Sport  0.025041 
marred  Sport  0.025041 
matches  Sport  0.025041 
matt  Sport  0.025041 
mbappe  Sport  0.025041 
ministry  Sport  0.025041 
mlscup  Sport  0.025041 
monday  Sport  0.025041 
move  Sport  0.025041 
moved  Sport  0.025041 
moving  Sport  0.025041 
multiple  Sport  0.025041 
mvp  Sport  0.025041 
nearly  Sport  0.025041 
newly  Sport  0.025041 
nff  Sport  0.025041 
ninth  Sport  0.025041 
nominees  Sport  0.025041 
onelys  Sport  0.025041 
onto  Sport  0.025041 
opportunity  Sport  0.025041 
or  Sport  0.025041 
organization  Sport  0.025041 
overall  Sport  0.025041 
own  Sport  0.025041 
pace  Sport  0.025041 
panama  Sport  0.025041 
parkhurst  Sport  0.025041 
pele  Sport  0.025041 
penalty  Sport  0.025041 
pension  Sport  0.025041 
pernille  Sport  0.025041 
picking  Sport  0.025041 
planet  Sport  0.025041 
playoffs  Sport  0.025041 
pleased  Sport  0.025041 
police  Sport  0.025041 
popular  Sport  0.025041 
position  Sport  0.025041 
predecessors  Sport  0.025041 
pressure  Sport  0.025041 
previous  Sport  0.025041 
process  Sport  0.025041 
putting  Sport  0.025041 
qatar  Sport  0.025041 
qualified  Sport  0.025041 
questions  Sport  0.025041 
quot  Sport  0.025041 
raised  Sport  0.025041 
rapinoe  Sport  0.025041 
rapinoe  Sport  0.025041 
re  Sport  0.025041 
recent  Sport  0.025041 
recognized  Sport  0.025041 
records  Sport  0.025041 
refugees  Sport  0.025041 
regarded  Sport  0.025041 
regional  Sport  0.025041 
remuneration  Sport  0.025041 
request  Sport  0.025041 
requested  Sport  0.025041 
responded  Sport  0.025041 
rest  Sport  0.025041 
rift  Sport  0.025041 
rivals  Sport  0.025041 
row  Sport  0.025041 
russia  Sport  0.025041 
sad  Sport  0.025041 
salah  Sport  0.025041 
salary  Sport  0.025041 
saturday  Sport  0.025041 
saudi  Sport  0.025041 
secure  Sport  0.025041 
secured  Sport  0.025041 
seeds  Sport  0.025041 
semifinals  Sport  0.025041 
semifinals  Sport  0.025041 
sent  Sport  0.025041 
set  Sport  0.025041 
seven  Sport  0.025041 
sheyla  Sport  0.025041 
short  Sport  0.025041 
shortlist  Sport  0.025041 
sixth  Sport  0.025041 
slater  Sport  0.025041 
snail  Sport  0.025041 
social  Sport  0.025041 
sorry  Sport  0.025041 
spanning  Sport  0.025041 
speech  Sport  0.025041 
spends  Sport  0.025041 
spent  Sport  0.025041 
spoke  Sport  0.025041 
spoken  Sport  0.025041 
spot  Sport  0.025041 
spotlight  Sport  0.025041 
stadiums  Sport  0.025041 
standard  Sport  0.025041 
start  Sport  0.025041 
started  Sport  0.025041 
status  Sport  0.025041 
